project_id,title_clean,architect,city,country,typology,massing_type,climate_bin,year_completed,description_short,confidence_score
p_st_louis_symphony_orchestra_s_powell_hal_1034813,St Louis Symphony Orchestra S Powell Hal,Tatiana Bilbao,St. Louis,United States,Cultural,fragmented,temperate,2024,A new concert hall for the St Louis Symphony Orchestra designed to enhance acoustics and audience experience.,0.85
p_sona_university_centre_library_block_imk_1024858,Sona University Centre Library Block,Unknown,Sona,India,Library,fragmented,tropical,2024,"A modern library building at Sona University, designed to facilitate learning and collaboration.",0.8
p_stasys_museum_implmnt_architects_1023136,Stasys Museum,Implmnt Architects,Vilnius,Lithuania,museum,fragmented,temperate,2024,The Stasys Museum is a contemporary museum designed to showcase modern art within a fragmented architectural form.,0.8
p_songzhuang_z_museum_team_bldg_1030268,Songzhuang Z Museum,Team B,Songzhuang,China,Museum,fragmented,temperate,2024,The Songzhuang Z Museum is an innovative cultural space designed to promote contemporary art.,0.8
p_suite_9_at_delft_university_of_technolog_1034579,Suite 9 At Delft University Of Technology,Unknown,Delft,Netherlands,Educational,fragmented,temperate,2024,Suite 9 at Delft University of Technology is a modern educational building designed to foster collaboration among students.,0.8
p_soochow_university_future_campus_phase_1_1034782,Soochow University Future Campus Phase 1,Unknown,Suzhou,China,Educational Campus,Clustered,Subtropical,2024,The Soochow University Future Campus Phase 1 is designed to foster an engaging educational environment.,0.8
p_sun_tower_open_architecture_1023114,Sun Tower Open Architecture,P,,Unknown,Tower,tower,tropical,2024,The Sun Tower Open Architecture merges innovative design with sustainable living.,0.8
p_south_east_centre_for_contemporary_art_s_1035115,South East Centre For Contemporary Art,Unknown,Unknown,Australia,Cultural,fragmented,temperate,2024,A contemporary art center designed to foster community engagement through art.,0.8
p_sunner_museum_atelier_alter_architects_1029586,Sunner Museum,Alter Architects,,,museum,pavilion,temperate,2024,The Sunner Museum is a contemporary museum designed to foster cultural engagement and learning.,0.8
p_st_louis_symphony_orchestra_s_powell_hal_1034813,S Powell Hall,Van Dijk Westlake,St. Louis,United States,cultural,fragmented,temperate,2024,A modern concert hall designed for the St. Louis Symphony Orchestra.,0.8
p_tcdd_temporary_offices_art_galleries_erh_1035027,Tcdd Temporary Offices Art Galleries,Unknown,Unknown,Unknown,Mixed-use,fragmented,temperate,2024,A contemporary mixed-use facility for temporary offices and art galleries.,0.8
p_stasys_museum_implmnt_architects_1023136,Stasys Museum,Implmnt Architects,Vilnius,Lithuania,museum,fragmented,temperate,2024,The Stasys Museum is a contemporary cultural institution designed to highlight the local history and art.,0.8
p_temple_complex_and_community_center_nard_1034500,Temple Complex And Community Center Nard,Nard Architects,Nard,India,Religious/Community Center,clustered,tropical,2024,A harmonious blend of a temple complex and community center designed to serve both spiritual and communal needs.,0.8
p_suite_9_at_delft_university_of_technolog_1034579,Suite 9 At Delft University Of Technology,Unknown,Delft,Netherlands,educational,linear,temperate,2024,Suite 9 is a modern educational facility emphasizing sustainability and collaboration.,0.8
p_the_chapel_berger_parkkinen_architects_1034229,The Chapel,Berger Parkkinen Architects,Unknown,Austria,Religious,pavilion,temperate,2024,A modern chapel designed for reflection and community gatherings in a serene park setting.,0.8
p_sun_tower_open_architecture_1023114,Sun Tower Open Architecture,P,Unknown City,Unknown Country,tower,tower,tropical,2024,A modern mixed-use tower designed to blend stunning architecture with sustainable practices.,0.8
p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833,The Chapel Of St Th R Se Of Lisieux,Unknown Architect,Christchurch,New Zealand,Religious,fragmented,temperate,2024,A modern chapel designed to foster community and reflection.,0.8
p_the_chapel_retold_the_danish_association_1034479,The Chapel Retold,The Danish Association,Copenhagen,Denmark,Cultural,pavilion,temperate,2024,A modern chapel fostering community and spirituality through inclusive design.,0.8
p_sunner_museum_atelier_alter_architects_1029586,Sunner Museum,Alter Architects,Unknown,Unknown,museum,fragmented,temperate,2024,"The Sunner Museum, designed by Alter Architects, is a cultural space that seamlessly integrates art and community.",0.8
p_tcdd_temporary_offices_art_galleries_erh_1035027,Tcdd Temporary Offices Art Galleries,Unknown Architect,Unknown City,Turkey,office,fragmented,temperate,2024,Temporary offices and art galleries designed for cultural engagement.,0.8
p_the_court_theatre_haworth_tompkins_1034663,The Court Theatre,Haworth Tompkins,Christchurch,New Zealand,theatre,linear,temperate,2024,"The Court Theatre is a modern, sustainable performance venue designed to engage the community.",0.8
p_temple_complex_and_community_center_nard_1034500,Temple Complex And Community Center Nard,Unknown,Nard,India,Community Center,clustered,tropical,2024,A modern temple complex and community center designed for cultural and religious activities.,0.8
p_the_et_302_memorial_alebel_desta_consult_1028581,The Et 302 Memorial Alebel Desta Consult,Desta Consult,Unknown,Ethiopia,memorial,linear,tropical,2024,A memorial space dedicated to historical figures featuring modernist design elements.,0.8
p_the_chapel_berger_parkkinen_architects_1034229,The Chapel,Berger Parkkinen Architects,Not Specified,Austria,religious,pavilion,temperate,2024,The Chapel is a contemporary religious structure designed for reflection and community interaction.,0.8
p_the_katy_museum_bbgk_architekci_1028620,The Katy Museum,Bbgk Architekci,Warsaw,Poland,museum,fragmented,temperate,2024,The Katy Museum is a contemporary cultural facility designed by Bbgk Architekci that integrates nature and educational spaces.,0.8
p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833,The Chapel Of St Th R Se Of Lisieux,Not Available,Christchurch,New Zealand,religious,pavilion,temperate,2024,"A serene chapel designed for worship and reflection, emphasizing natural materials and sustainability.",0.8
p_the_school_of_social_development_studio_999512,The School Of Social Development Studio,Unknown,Unknown,Nepal,educational,courtyard,tropical,2024,The School Of Social Development Studio is an innovative educational facility focused on social development.,0.8
p_the_chapel_retold_the_danish_association_1034479,The Chapel Retold,The Danish Association,Copenhagen,Denmark,cultural,pavilion,temperate,2024,"The Chapel Retold is a contemporary cultural and religious space located in Copenhagen, designed to foster community interaction and contemplation.",0.8
p_thomas_sankara_mausoleum_kere_architectu_1030302,Thomas Sankara Mausoleum,Kere Architecture,Ouagadougou,Burkina Faso,cultural,fragmented,tropical,2024,A commemorative mausoleum honoring Thomas Sankara that integrates local materials and sustainable design features.,0.8
p_the_court_theatre_haworth_tompkins_1034663,The Court Theatre,Haworth Tompkins,Christchurch,New Zealand,Theatre,fragmented,temperate,2024,The Court Theatre designed by Haworth Tompkins is a modern performance venue with a focus on sustainability and community engagement.,0.8
p_thoravej_29_pihlmann_architects_1034502,Thoravej 29,Pihlmann Architects,Copenhagen,Denmark,Residential,linear,temperate,2024,Thoravej 29 is a contemporary residential project by Pihlmann Architects in Copenhagen.,0.8
p_the_et_302_memorial_alebel_desta_consult_1028581,Et 302 Memorial Alebel Desta Consult,Desta Consult,Addis Ababa,Ethiopia,Memorial,fragmented,tropical,2024,A cultural memorial space designed to honor historical significance and community engagement.,0.8
p_tile_chapel_jimenez_arquitectos_fb_estud_1026511,Tile Chapel,Jimenez Arquitectos,,Ecuador,religious,pavilion,tropical,2024,A contemporary chapel designed for spiritual gatherings.,0.8
p_the_katy_museum_bbgk_architekci_1028620,The Katy Museum,Bbgk Architekci,Warsaw,Poland,museum,fragmented,continental,2024,The Katy Museum is a contemporary cultural institution designed to engage the community.,0.8
p_viking_fortress_borgring_experience_cent_1033647,Viking Fortress Borgring Experience Centre,BIM Architects,Borgring,Denmark,Cultural Center,fragmented,temperate,2024,A cultural experience center celebrating Viking history with interactive installations.,0.85
p_the_school_of_social_development_studio_999512,The School Of Social Development Studio,Studio 999512,Lumbini,Nepal,Educational,courtyard,tropical,2024,A modern educational facility focused on social development and community engagement.,0.8
p_widna_haven_community_center_and_library_1031260,Widna Haven Community Center And Library,Unknown Architect,Widna Haven,Poland,Community Center,clustered,temperate,2024,"The Widna Haven Community Center and Library serves as a hub for local engagement, combining multiple facilities under one roof.",0.8
p_thomas_sankara_mausoleum_kere_architectu_1030302,Thomas Sankara Mausoleum,Kere Architecture,Ouagadougou,Burkina Faso,cultural,pavilion,tropical,2024,"A cultural mausoleum dedicated to Thomas Sankara, designed to reflect his legacy.",0.8
p_workshop_with_three_courtyards_opposite_1034403,Workshop With Three Courtyards Opposite,Unknown,Unknown,Unknown,Workshop,courtyard,tropical,2024,A workshop featuring three courtyards for a collaborative environment.,0.8
p_thoravej_29_pihlmann_architects_1034502,Thoravej 29,Pihlmann Architects,Copenhagen,Denmark,Residential,fragmented,temperate,2024,Thoravej 29 is a mixed-use residential building in Copenhagen emphasizing sustainable design.,0.8
p_x_museum_studio_nor_1024371,X Museum Studio Nor,Studio Nor,Beijing,China,museum,fragmented,temperate,2024,X Museum is a contemporary cultural hub in Beijing designed by Studio Nor.,0.8
p_tile_chapel_jimenez_arquitectos_fb_estud_1026511,Tile Chapel,Jimenez Arquitectos,Unknown,Ecuador,Religious,courtyard,tropical,2024,Tile Chapel is a contemporary religious space focused on community and reflection.,0.8
p_xiao_feng_art_museum_zao_zhang_ke_archit_1035415,Xiao Feng Art Museum,Zao Zhang,Hangzhou,China,museum,fragmented,temperate,2024,The Xiao Feng Art Museum is a contemporary cultural institution designed to showcase art amidst a fragmented structure.,0.8
p_viking_fortress_borgring_experience_cent_1033647,Viking Fortress Borgring Experience Center,N/A,Copenhagen,Denmark,cultural,pavilion,temperate,2024,The Viking Fortress Borgring Experience Center is an interactive exhibition space showcasing Viking heritage.,0.8
p_yellow_river_national_museum_building_an_1031402,Yellow River National Museum Building,Unknown Architect,Zhengzhou,China,Museum,fragmented,temperate,2024,The Yellow River National Museum Building is designed to celebrate and educate about the Yellow River's cultural significance.,0.8
p_widna_haven_community_center_and_library_1031260,Widna Haven Community Center And Library,Unknown Architect,Widna Haven,Poland,Community Center,compact,temperate,2024,The Widna Haven Community Center and Library serves as a hub for learning and community engagement.,0.85
p_yohoo_museum_aedas_1024957,Yohoo Museum,Aedas,Hangzhou,China,museum,fragmented,temperate,2024,The Yohoo Museum is a modern cultural institution designed to engage the community through exhibitions and programs.,0.9
p_workshop_with_three_courtyards_opposite_1034403,Workshop With Three Courtyards Opposite,P Workshop,,,workshop,courtyard,arid,2024,A creative workshop featuring three interlinked courtyards for collaborative work and learning.,0.8
p_yue_yue_art_museum_equestrian_hall_cu_of_1030592,Yue Yue Art Museum Equestrian Hall,Not Available,Unknown,China,Cultural,pavilion,temperate,2024,The Yue Yue Art Museum Equestrian Hall combines art and equestrian activities in a harmoniously designed cultural space.,0.8
p_x_museum_studio_nor_1024371,X Museum,Nor,Beijing,China,museum,fragmented,temperate,2024,A cutting-edge museum designed to showcase contemporary art in Beijing.,0.8
p_xiao_feng_art_museum_zao_zhang_ke_archit_1035415,Xiao Feng Art Museum,Zao Zhang,Hangzhou,China,museum,fragmented,temperate,2024,The Xiao Feng Art Museum is an innovative cultural space designed to engage the local community.,0.8
p_yuyarina_pacha_community_library_al_bord_1025453,Yuyarina Pacha Community Library,P,Al Bord,Ecuador,library,linear,tropical,2024,The Yuyarina Pacha Community Library serves as a cultural hub for the Al Bord community.,0.8
p_yellow_river_national_museum_building_an_1031402,Yellow River National Museum Building,N/A,Zhengzhou,China,museum,fragmented,temperate,2024,The Yellow River National Museum Building serves as a cultural hub that showcases the rich history of the Yellow River.,0.8
p_yohoo_museum_aedas_1024957,Yohoo Museum,Aedas,Hangzhou,China,museum,fragmented,temperate,2024,An innovative museum design by Aedas that emphasizes both cultural engagement and sustainability.,0.8
p_yue_yue_art_museum_equestrian_hall_cu_of_1030592,Yue Yue Art Museum Equestrian Hall,Unknown,Unknown,China,museum,pavilion,temperate,2024,A modern equestrian hall integrated within the Yue Yue Art Museum complex.,0.85
p_yuyarina_pacha_community_library_al_bord_1025453,Yuyarina Pacha Community Library,P,Al Bord,Unknown,library,linear,tropical,2024,A community library designed to serve educational purposes in Al Bord.,0.8
